id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,game_duration,rating_difference,total_rating,processed_date
wdlF1gGX,false,1.487753341266E12,1.487754391786E12,37,resign,white,10+0,vanitasmarilyn,2060,rouka,1754,e4 e5 f4 exf4 Nf3 Nc6 Bc4 h6 d4 g5 Nc3 Bb4 d5 Bxc3+ bxc3 Na5 Bb3 Nf6 e5 Ne4 Qd4 f5 d6 Nc6 Qd5 Rf8 Ba3 Nxc3 dxc7 Qxc7 Qc4 Qa5 Bxf8 Nb1+ Kf2 Qb6+ Bc5,C34,King's Gambit Accepted |  MacLeod Defense,6,1050520,306,3814,2025-01-31
ZKpwxCUn,false,1.48761683752E12,1.487618153171E12,53,outoftime,white,10+2,nikokg82,1500,vanitasmarilyn,2060,e4 e6 Bc4 Qh4 Na3 Qxe4+ Ne2 Qxg2 Rg1 Qxh2 d4 Nf6 Nb5 Ne4 Rf1 c6 Bf4 cxb5 Bxh2 bxc4 Nc3 Nxc3 bxc3 d5 Qb1 Nd7 Bc7 Be7 Qb5 O-O Rh1 Nf6 O-O-O Ne4 Qb2 Nxf2 Rh2 Nxd1 Kxd1 Bd8 Bxd8 Rxd8 Ke2 b6 Qc1 Bd7 Qh1 h6 Qg2 Ba4 Rxh6 Kf8 Rh8+,C00,French Defense #2,2,1315651,560,3560,2025-01-31
U9w1yJL6,false,1.487592400479E12,1.487592598171E12,26,resign,black,10+0,gassar,1500,vanitasmarilyn,2060,e4 e6 e5 d5 exd6 Bxd6 Nh3 Qf6 f3 Nh6 Na3 Nc6 d3 Bd7 Bg5 Qe5+ Qe2 Qxb2 Rd1 Bb4+ c3 Bxa3 Qxb2 Bxb2 Ra1 Bxa1,C00,French Defense: Steinitz Attack,3,197692,560,3560,2025-01-31
h7vuPjSh,false,1.48758071864E12,1.487581714328E12,54,resign,black,10+15,vanitasmarilyn,2060,dildil,1639,e4 e5 f4 exf4 Nf3 Nf6 Nc3 Bc5 d4 Bb6 Bxf4 d5 exd5 Nxd5 Bc4 Nxf4 O-O O-O Ne5 Bxd4+ Kh1 Bxe5 Qf3 Qf6 Ne4 Qg6 Bd3 Qxg2+ Qxg2 Nxg2 Kxg2 Bxb2 Rab1 Be5 Ng5 f6 Nxh7 Rd8 Rbe1 Nc6 Rxe5 Nxe5 Be4 Rd2+ Kg3 Be6 Rf4 Rd4 Nxf6+ gxf6 Bxb7 Rxf4 Kxf4 Rb8,C34,King's Gambit Accepted |  Schallopp Defense,6,995688,421,3699,2025-01-31
XvNrBHkD,true,1.501869976895E12,1.501870921534E12,72,resign,black,20+0,chligou,1513,schlendryan,1569,e4 e5 Bc4 Nf6 Nf3 Nxe4 Qe2 d5 Bb3 Bg4 h3 Bxf3 Qxf3 Nc6 d3 Nf6 Bg5 Be7 Nc3 d4 Nd5 Nxd5 Bxe7 Qxe7 Qxd5 O-O O-O Rad8 Qf3 Na5 Bd5 c6 Be4 g6 Rfe1 f5 Qg3 fxe4 Rxe4 Qf6 Rxe5 Rde8 Rxa5 a6 Kf1 Re3 f3 Qd8 Re5 Qc7 Rg5 Qe7 Re1 Rxe1+ Qxe1 Qxg5 Qe6+ Rf7 Qc8+ Kg7 Qe8 Qc1+ Kf2 Qxc2+ Kg3 Qc5 f4 Qd6 Qe4 g5 Kg4 Qxf4+,C42,Russian Game: Urusov Gambit,5,944639,56,3082,2025-01-31
UVmS3x7q,true,1.501864983371E12,1.501865972156E12,46,resign,black,20+0,aggelos81,1440,schlendryan,1553,d4 Nf6 c4 g6 Nc3 d5 Bg5 Bg7 Nf3 c5 e3 Bg4 Be2 O-O O-O Nc6 Qa4 dxc4 Qxc4 cxd4 Rad1 e5 exd4 exd4 Nxd4 Bxe2 Ndxe2 Qc7 Bf4 Qe7 Bd6 Ne5 Qb3 Qe8 Bxf8 Qxf8 Rd2 Qc5 Qxb7 Re8 Rfd1 Nfg4 Nf4 Nc4 Rd4 Bxd4,D91,Gruenfeld Defense: Three Knights Variation |  Petrosian System,9,988785,113,2993,2025-01-31
r6xBFiFF,true,1.501864045591E12,1.501864718554E12,40,resign,black,20+0,k777ht,1459,schlendryan,1532,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 Ng5 O-O d3 d5 exd5 Nxd5 a3 Nf4 Bxf4 exf4 Qh5 Qe7+ Kf1 h6 Nxf7 Rxf7 Bxf7+ Qxf7 Qxc5 Qb3 Qc4+ Qxc4 dxc4 Ne5 Nd2 Nd3 Rb1 Bf5 Ke2 Re8+ Kd1 Nxf2+,C53,Italian Game: Classical Variation,8,672963,73,2991,2025-01-31
E4QQpvHZ,true,1.501862845665E12,1.501864021429E12,58,resign,black,30+8,schlendryan,1573,dorzheevab,1356,d4 d5 c4 e6 Nc3 Nf6 e3 Nc6 Nf3 Bb4 Bd2 O-O a3 Bxc3 Bxc3 Ne4 Qc2 Nxc3 Qxc3 dxc4 Bxc4 a6 a4 Qf6 O-O Re8 b4 e5 d5 e4 Qxf6 gxf6 Nd4 Nxb4 Rfb1 a5 Nf5 Bxf5 Rd1 Nd3 Rab1 b6 f3 Nc5 g4 exf3 gxf5 Rxe3 Kf2 Rc3 Rd4 Re8 Bb5 Ree3 Rg1+ Kf8 Rdg4 Ne4+,D35,Queen's Gambit Declined: Normal Defense,6,1175764,217,2929,2025-01-31
c1t4gbOA,true,1.501861797114E12,1.501862752832E12,47,resign,white,30+0,ddx1308,1672,schlendryan,1595,Nf3 d5 g3 c5 Bg2 Nf6 O-O Nc6 d3 e6 Nbd2 Bd6 Re1 Bd7 e4 dxe4 dxe4 e5 Nc4 Bc7 Bg5 b5 Nd6+ Bxd6 Qxd6 c4 Rad1 h6 Bxf6 gxf6 Rd2 Qe7 Red1 Qxd6 Rxd6 Rd8 Rxf6 Ke7 Rfd6 f5 Bh3 Nd4 Nxe5 Kxd6 Nf7+ Ke7 Nxh8,A08,King's Indian Attack: Sicilian Variation,5,955718,77,3267,2025-01-31
ZhIETIK1,true,1.501849338156E12,1.501849496309E12,13,resign,black,14+10,diegolino78,1507,schlendryan,1570,d4 Nf6 c4 g6 Nc3 d5 h3 Bg7 Bf4 O-O Nb5 Na6 Nc3,D80,Gruenfeld Defense,6,158153,63,3077,2025-01-31
XAhovIOR,true,1.501848765848E12,1.501849320917E12,62,resign,white,20+0,arseniydubrovin,1741,schlendryan,1589,e4 e5 Bc4 Nf6 d3 d5 exd5 Nxd5 Qf3 Be6 Nc3 Bb4 Bd2 Bxc3 Bxc3 Nc6 Nh3 Qd7 Ng5 h6 Nxe6 fxe6 Qh5+ Qf7 Qxf7+ Kxf7 O-O Na5 Bxa5 b6 Bd2 c6 f4 exf4 Bxf4 Ke7 Rae1 b5 Bb3 a5 a3 a4 Ba2 g5 Be5 Rhg8 c4 Nf4 Bxf4 gxf4 Rxf4 Rg6 Rfe4 Rag8 cxb5 Rxg2+ Kh1 Rxb2 Bxe6 Rgg2 Bh3+ Kd6,C24,Bishop's Opening: Berlin Defense,4,555069,152,3330,2025-01-31
DhOjDt0U,true,1.501848164391E12,1.501848717246E12,29,resign,white,20+10,can_ozdogan,1409,schlendryan,1644,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Bd2 Bxd2+ Nbxd2 Qe7 e5 Ne4 Nxe4 Qb4+ Ned2 Qxb2 O-O Nxd4 Bxf7+ Kxf7 Nc4 Qe2 Qxd4,C54,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,11,552855,235,3053,2025-01-31
lYsxFXWi,true,1.498678229878E12,1.49868030858E12,67,resign,white,20+8,amv13,1552,schlendryan,1649,e4 e5 Bc4 Nf6 Nc3 Nc6 Nf3 Nxe4 Nxe4 d5 Bxd5 Qxd5 Nc3 Qe6 a3 e4 Ng5 Qg4 Qxg4 Bxg4 Ngxe4 f5 Ng3 Nd4 O-O Nxc2 Ra2 Nd4 f3 f4 fxg4 fxg3 Re1+ Kd7 hxg3 Bc5 Kh2 h5 g5 h4 g4 h3 Rf1 Bd6+ g3 Raf8 Rxf8 Bxf8 d3 Nf3+ Kh1 h2 b4 g6 Rf2 Bg7 Ne4 Ne1 Rf7+ Ke6 Rxg7 Nxd3 Nc5+ Nxc5 bxc5 Kd5 Rxc7,C46,Four Knights Game: Italian Variation,7,2078702,97,3201,2025-01-31
A0LvGToT,true,1.498672246219E12,1.498673349715E12,66,resign,black,60+1,schlendryan,1679,hft,1816,d4 d5 c4 e6 e3 Nf6 Nc3 c5 Nf3 Nc6 cxd5 exd5 Bb5 Bd6 dxc5 Bxc5 O-O O-O b3 a6 Bd3 Bg4 Bb2 d4 Ne4 Nxe4 Bxe4 dxe3 fxe3 Qxd1 Raxd1 Rfe8 Bxc6 Bxe3+ Kh1 bxc6 Rd3 Rad8 Rfd1 Rxd3 Rxd3 Bf5 Rd1 f6 Bd4 Rd8 b4 Bc2 Re1 Bxd4 Nxd4 Rxd4 a3 Bb3 h3 Kf7 Rc1 Bd5 Kg1 Rd2 g4 Rd3 Kh2 Rxa3 Rc2 Rb3,D32,Tarrasch Defense: Symmetrical Variation,10,1103496,137,3495,2025-01-31
IHPVDSdk,true,1.49866989922E12,1.498672196152E12,83,resign,black,60+1,hft,1833,schlendryan,1594,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Bd6 d4 Bg4 dxe5 Bxf3 Qxf3 Bxe5 Be3 Nf6 c3 Qd3 Nd2 O-O Rfd1 Qb5 Rab1 c5 Nb3 b6 Rbc1 a5 c4 Qc6 Rb1 Rad8 Nd2 Rd3 Qf5 Qd6 g3 Bd4 Bxd4 Qxd4 Qf4 Rd8 Kg2 Rxd2 Rxd2 Qxd2 Qxd2 Rxd2 e5 Nd7 Re1 h6 e6 fxe6 Rxe6 Kf7 Rc6 Rxb2 Rxc7 Ke7 Rc6 Rxa2 Rg6 Kf7 Rd6 Ne5 Rxb6 Nxc4 Rb5 Rc2 Kf3 a4 h3 a3 Kg2 a2 Rb7+ Ke6 Ra7 Nd2 Ra3,C68,Ruy Lopez: Exchange Variation |  King's Bishop Variation,10,2296932,239,3427,2025-01-31
sFCKjBwt,true,1.498666944645E12,1.49866921069E12,67,resign,white,60+0,schlendryan,1508,jaja23,1681,d4 Nf6 c4 d5 Nc3 e6 e3 Bb4 Nf3 Ne4 Bd2 Nxd2 Qxd2 Nc6 c5 Ba5 a3 Bxc3 Qxc3 Qf6 Bb5 a6 Bxc6+ bxc6 Ne5 Bb7 Qb3 O-O Nd7 Qd8 Nxf8 Rb8 Nxh7 Kxh7 h4 Qf6 f4 Qg6 Kf2 Qg4 Qd1 Qf5 Rc1 Qe4 Qc2 Qxc2+ Rxc2 a5 g4 Ba6 h5 Bd3 Rd2 Be4 Rh2 g6 hxg6+ Kxg6 g5 Rg8 Kg3 Kg7 Rh6 Kf8 Rdh2 Ke7 Rh8,D35,Queen's Gambit Declined: Normal Defense,6,2266045,173,3189,2025-01-31
N8vjPKro,true,1.499779370509E12,1.499780572146E12,80,mate,black,15+0,thegasmask,1340,laira,1567,Nf3 g6 c4 Bg7 d4 b6 d5 Bb7 Nc3 Nf6 Bg5 O-O g3 d6 b4 Nbd7 b5 Nc5 Bg2 Nfe4 O-O Nxc3 Qd2 N3e4 Qe3 Bxa1 Rxa1 Nxg5 Nxg5 a6 Bh3 axb5 cxb5 Bxd5 f4 e6 Bg2 Rxa2 Rxa2 Bxa2 Bc6 Bd5 Bxd5 exd5 Qd4 Ne4 Qxd5 Nxg5 fxg5 Re8 e4 Re5 Qc6 Rxg5 Kg2 Qe7 Qa8+ Kg7 h4 Rxb5 Qa1+ Kg8 Qa8+ Qf8 Qc6 Rc5 Qa4 b5 Qd4 Qe7 Qa1 Qxe4+ Kh3 Qf5+ g4 Qf3+ Kh2 Rc2+ Kg1 Qg2#,A04,Zukertort Opening: Kingside Fianchetto,2,1201637,227,2907,2025-01-31
Ln5MWFlF,true,1.499678283941E12,1.499678721105E12,73,resign,white,5+8,vladapfc,1502,thegasmask,1346,e4 c5 e5 Nc6 f4 f5 Bc4 e6 Nf3 d5 Bb5 Ne7 O-O d4 d3 Bd7 a3 Qa5 Bxc6 Bxc6 Qd2 Qxd2 Bxd2 Bxf3 gxf3 O-O-O c3 Nd5 cxd4 cxd4 b4 Be7 Rf2 Bh4 Rg2 g6 a4 Kb8 b5 b6 h3 Rc8 Na3 a5 Nc4 Kb7 Nd6+ Kb8 Nxc8 Rxc8 Rc1 Nb4 Rxc8+ Kxc8 Bxb4 axb4 Rb2 Be1 Kf1 Bc3 Rc2 Kb7 Kg2 h5 Kg3 Be1+ Kg2 Ka7 Rc4 Bc3 Rc6 Kb7 Rxe6,B20,Sicilian Defense,2,437164,156,2848,2025-01-31
dr60SIXx,true,1.498828713087E12,1.498829065701E12,18,outoftime,black,10+10,thegasmask,1354,twiki,1445,c4 Nf6 Nc3 e5 e4 g6 c5 Bxc5 Nf3 Nc6 d4 Bxd4 Nxd4 Nxd4 Bc4 d6 O-O Be6,A22,English Opening: King's English Variation |  Two Knights Variation,4,352614,91,2799,2025-01-31
HTNv36xb,true,1.498563353001E12,1.498563609486E12,33,resign,white,5+8,weir_93,1312,thegasmask,1366,e4 Nc6 Bb5 e5 Nc3 d6 Qf3 Nf6 Nd5 Nxd5 exd5 Bd7 dxc6 Bxc6 Bxc6+ bxc6 Qxc6+ Ke7 Nf3 e4 Qxe4+ Kd7 Nd4 Qf6 Qc6+ Ke7 Qxa8 Qxd4 O-O g6 c3 Qe5 d4,B00,Nimzowitsch Defense: Pseudo-Spanish Variation,3,256485,54,2678,2025-01-31
0gczZjas,true,1.497570595204E12,1.497570900723E12,50,mate,black,8+1,shawnsicilia,1407,thegasmask,1354,d4 d5 Bf4 f6 e3 e5 dxe5 fxe5 Bxe5 Nc6 Bb5 Bd7 Qh5+ g6 Qd1 Nxe5 Qxd5 Qe7 Bxd7+ Nxd7 Qxb7 Qd8 Qe4+ Be7 Nc3 Ngf6 Qe6 Nc5 Qc6+ Nfd7 O-O-O O-O Qd5+ Kg7 b4 Bf6 bxc5 Bxc3 c6 Nb6 Qxd8 Raxd8 Rxd8 Rxd8 Nf3 Nc4 Rd1 Bb2+ Kb1 Rxd1#,D00,Queen's Pawn Game: Mason Attack,3,305519,53,2761,2025-01-31
ThbeWfvS,true,1.497534596988E12,1.497535188609E12,48,resign,black,20+0,thegasmask,1366,moniuska,1297,Nf3 e6 g3 Nc6 Bg2 Nf6 O-O Be7 Ng5 O-O Bxc6 dxc6 d4 h6 Nf3 b6 Nc3 Bb7 Bf4 c5 dxc5 Bxc5 Ne5 Ba6 Nc6 Qc8 Ne7+ Bxe7 f3 Rd8 Qc1 Bc5+ e3 Bxf1 Qxf1 Bd6 Nb5 Bxf4 exf4 Qa6 Nxc7 Qxf1+ Rxf1 Rac8 Nb5 Rxc2 Nd4 Rxd4,A04,Zukertort Opening: Queen's Gambit Invitation,2,591621,69,2663,2025-01-31
7xd9nJEF,true,1.497533304595E12,1.497534585121E12,95,resign,white,20+0,moniuska,1282,thegasmask,1380,e4 e5 Nf3 f6 Be2 d5 d3 d4 Nfd2 Nc6 a3 b6 b4 Bb7 Bb2 Qd6 c3 O-O-O Nb3 Nh6 cxd4 exd4 N1d2 Ng4 Bxg4+ Kb8 Nc4 Qf4 Bc1 Qxg4 Qxg4 Ne5 Nxe5 fxe5 Bg5 Re8 Qd1 h6 Bd2 Ba6 Qh5 Be7 Qe2 Rhf8 O-O Bh4 Rac1 g5 Rc6 Bb7 Rxh6 Bc8 Rh5 Rg8 f4 g4 Rxh4 g3 Rf3 gxh2+ Rxh2 Be6 f5 Bxb3 Qf2 c5 bxc5 bxc5 Rg3 Rgf8 Bh6 Rf7 Rg7 Rb7 Rxb7+ Kxb7 Qb2 c4 dxc4 Rb8 Qxb3+ Kc8 Qg3 Rb1+ Kf2 Rb2+ Kf3 Rb3+ Kf2 Rxg3 Kxg3 d3 Rh1 d2 Bxd2,C40,King's Pawn Game: Damiano Defense,4,1280526,98,2662,2025-01-31
zTRG9bj0,true,1.497532026596E12,1.497532702616E12,65,resign,white,15+0,votaquimby,1460,thegasmask,1389,e4 c5 Nf3 d5 Nc3 d4 Nd5 Nc6 Bb5 Bd7 d3 Qa5+ c3 Qxb5 Bf4 e5 Nc7+ Ke7 Nxb5 exf4 Nc7 Rc8 Nd5+ Ke8 c4 Bg4 O-O Bd6 Re1 Nf6 Nxf6+ gxf6 h3 Bh5 Qb3 Na5 Qb5+ Rc6 Qxa5 Bxf3 gxf3 Rg8+ Kf1 Bc7 Qxa7 Rb6 Qa8+ Bd8 Qb8 Rxb2 Qxf4 f5 exf5+ Kd7 Qe5 Bh4 Qd5+ Kc7 Qxc5+ Kd7 Qxd4+ Kc7 Qxb2 Rd8 Qe5+,B27,Sicilian Defense,3,676020,71,2849,2025-01-31
XfTKR1Qb,true,1.497302577841E12,1.497303010347E12,50,resign,black,10+2,kostastas,1379,thegasmask,1378,e4 c5 Nf3 Nc6 d4 e5 d5 Nd4 Nxd4 cxd4 Bc4 Bb4+ c3 dxc3 Nxc3 Bxc3+ bxc3 Qa5 Bb2 Nf6 f3 O-O O-O h6 Qd2 b6 Bb3 Ba6 Rfd1 Rac8 d6 Qc5+ Kh1 Nh5 Rac1 Nf4 g3 Nh3 f4 Nf2+ Kg1 Nxd1+ Kg2 Ne3+ Kf2 Nc4+ Ke2 Nxd2+ Kxd2 Qf2+,B32,Sicilian Defense: Open,5,432506,1,2757,2025-01-31
Idx6znmf,true,1.497301802892E12,1.497302494488E12,27,resign,white,10+2,thegasmask,1366,kostastas,1391,e4 c5 Nf3 d6 c4 Nf6 Nc3 e6 d3 Nc6 g3 Be7 Bg2 O-O O-O Qc7 b3 b6 Nb5 Qd7 e5 dxe5 Nxe5 Qb7 Bxc6 Qc7 Nxc7,B50,Sicilian Defense,4,691596,25,2757,2025-01-31
NhnGIoid,true,1.497295665195E12,1.497296873003E12,149,mate,white,15+10,thegasmask,1357,ereneymenb,1300,c4 c5 Nc3 Nc6 e4 e5 d3 d6 Nf3 Nf6 g3 g6 Bg2 Bg7 O-O O-O Bg5 Bg4 Nd5 Nd4 h3 h6 Bxf6 Bxf3 Bxd8 Bxd1 Ne7+ Kh8 Ba5 Ne2+ Kh1 Ba4 Bc7 Bc2 Bxd6 Bxd3 Nxg6+ fxg6 Bxf8 Nxg3+ Kg1 Bxf1 Bxf1 Rxf8 fxg3 Rf3 Bg2 Rxg3 Rd1 Re3 Rd8+ Kh7 Rd7 Re1+ Kf2 Rb1 b3 Rb2+ Kg3 Rxa2 Rxb7 Kg8 h4 Rb2 Bh3 a5 Be6+ Kh7 Kf3 a4 Ra7 axb3 Rc7 Ra2 Rxc5 b2 Rb5 g5 c5 gxh4 c6 Ra1 Rxb2 Rc1 Bd7 Kg6 Rb7 Kg5 c7 Bf6 c8=Q Rxc8 Bxc8 Kh5 Rb6 Bg5 Re6 Bf4 Rf6 Kg5 Rf5+ Kg6 Kg2 h5 Kh3 Bg3 Bd7 Kg7 Rxh5 Kf7 Rxh4 Bxh4 Kxh4 Kf6 Kg4 Ke7 Bc8 Kd6 Kf5 Kc7 Be6 Kd6 Bg8 Ke7 Kxe5 Kf8 Ba2 Ke8 Kf6 Kf8 e5 Ke8 e6 Kf8 Bb3 Ke8 Ba4+ Kf8 e7+ Kg8 Bb5 Kh7 Kf7 Kh8 e8=Q+ Kh7 Qg8+ Kh6 Qg6#,A35,English Opening: Symmetrical Variation |  Two Knights Variation,4,1207808,57,2657,2025-01-31
AGpcXija,true,1.497295129879E12,1.49729563099E12,73,resign,black,5+8,thegasmask,1365,andriuxa-80,1479,Nf3 c6 g3 d5 Bg2 Bg4 d4 e6 O-O Nf6 Nc3 Be7 Bg5 O-O b3 c5 dxc5 Bxc5 e3 Nbd7 Nb5 a6 Nbd4 Bxf3 Bxf3 Qc7 a3 Rfc8 b4 Bxd4 exd4 Qxc2 Qxc2 Rxc2 Rab1 Rac8 a4 b6 Kg2 b5 axb5 axb5 Bf4 R8c4 Rfd1 Nb6 Ra1 Na4 Bd6 h6 h4 Ne8 Be5 Kf8 Be2 Rxe2 Re1 Rxe1 Rxe1 Ke7 Kh3 Rxb4 f4 Kd7 h5 f6 Bb8 Rxd4 f5 e5 Rc1 Rc4 Rxc4,A04,Zukertort Opening: Slav Invitation,2,501111,114,2844,2025-01-31
Exsd4yi1,true,1.497196307149E12,1.497197503722E12,66,mate,black,10+3,thegasmask,1374,ephialtes,1435,Nf3 d5 g3 e6 d3 Nc6 Bg2 Bc5 d4 Bb6 O-O Nf6 Bg5 O-O Nc3 Nb4 a3 Na6 Ne5 c5 e4 cxd4 Nb5 Bd7 Nd6 Bc6 exd5 Bxd5 Bxd5 Qxd6 Bxb7 Qxe5 Bf4 Qb5 Bxa8 Rxa8 Qf3 Rd8 Qb7 Nc5 Qe7 Re8 Qd6 Nfe4 Qxd4 Rd8 Qe3 Qxb2 Rfd1 Re8 Qe2 Qf6 h4 h6 f3 Nxg3 Bxg3 Qf5 Rd7 Nb3+ Kg2 Nxa1 Bd6 Qg6+ Kf1 Qg1#,A07,King's Indian Attack,3,1196573,61,2809,2025-01-31
LkzyZ5b4,true,1.497195937673E12,1.497196285654E12,35,resign,white,10+3,ephialtes,1425,thegasmask,1383,d4 d5 Bf4 Nc6 e3 f6 Nf3 g5 Bg3 Bg4 Be2 b6 O-O Qd7 h3 Bxf3 Bxf3 O-O-O Nc3 Nh6 Nxd5 g4 hxg4 e6 Nxf6 Qe7 g5 Nf5 Bxc6 Nxg3 fxg3 Bg7 Qd3 Qd6 Qa6+,D00,Queen's Pawn Game: Mason Attack,3,347981,42,2808,2025-01-31
r1HebVTE,true,1.497105561137E12,1.497106501487E12,74,mate,black,5+8,thegasmask,1395,an55,1377,Nf3 f6 g3 e5 e4 Nh6 Bg2 Bc5 O-O d6 c3 Ng4 d4 Bb6 b4 Nc6 Nbd2 f5 exf5 Bxf5 Bh3 h5 a4 a6 a5 Ba7 Nc4 e4 Bxg4 hxg4 Nh4 d5 Ne5 Be6 Neg6 Rh5 Bf4 Ne7 Nxe7 Qxe7 Bxc7 Qxc7 Qa4+ Bd7 Qb3 Be6 Ng6 O-O-O b5 Qb8 b6 Bxb6 axb6 Bf7 Ne7+ Kd7 Nxd5 Qd6 Ra5 Rdh8 Qa4+ Kc8 Qc4+ Kb8 Qc7+ Ka8 Qxd6 Rxh2 Nc7+ Kb8 Rfa1 Rh1+ Kg2 R8h2#,A04,Zukertort Opening: Arctic Defense,2,940350,18,2772,2025-01-31
BH36Imvu,true,1.496146224259E12,1.496146925392E12,92,mate,black,5+5,heavy_metal_maniac,1360,thegasmask,1384,e4 c5 Bc4 Nc6 d3 e5 Nf3 d6 Ng5 Nh6 O-O Qf6 Qf3 Qxf3 Nxf3 Bg4 Nh4 Nd4 Na3 Ne2+ Kh1 Nxc1 Raxc1 Be7 Nf5 Nxf5 f3 Bh5 exf5 Bg5 Rce1 O-O f4 exf4 Bd5 h6 Nb5 a6 Nxd6 Rad8 Bxf7+ Bxf7 Nxb7 Rde8 Rd1 Bxa2 b3 Re2 Rc1 f3 Ra1 fxg2+ Kg1 gxf1=Q+ Kxf1 Rxc2 Nd6 Bf6 Re1 Bxb3 Ne4 Bd4 Ng3 Rf2+ Kg1 Re2+ Kf1 Rxe1+ Kxe1 Bc2 Kd2 Ba4 Ke2 Bb5 Kd2 a5 Kc2 a4 Kb1 Bxd3+ Ka2 Rb8 Ka3 c4 Kxa4 c3 Nh5 c2 Nf4 c1=Q Nxd3 Qa1#,B20,Sicilian Defense: Bowdler Attack,3,701133,24,2744,2025-01-31
gpUOeQR6,true,1.494511182975E12,1.494511920612E12,103,resign,white,10+0,akvik75,1756,thegasmask,1387,e4 Nc6 Bc4 e5 d3 d6 Nc3 f5 Qe2 f4 h3 Qh4 Nf3 Qh5 Bd2 Bd7 Nd5 O-O-O O-O Nd4 Nxd4 g6 Nf3 c6 Nc3 Nf6 d4 exd4 Nxd4 d5 exd5 cxd5 Bb5 Bc5 Bxd7+ Nxd7 Ne6 Rde8 Qxh5 gxh5 Nxf4 Ne5 Nfxd5 Nc4 Bc1 h4 b3 Ne5 Na4 Bd4 c3 Bb6 Naxb6+ axb6 Nxb6+ Kc7 Nd5+ Kd6 Nf6 Re7 Bf4 Rf8 Bxe5+ Kxe5 Ng4+ Kf5 Rfe1 Rxe1+ Rxe1 h5 Ne3+ Kf4 Nd5+ Kf5 Re7 Kg5 c4 Kf5 b4 Kg5 a4 Kf5 b5 Kg5 a5 Kf5 a6 Kg5 axb7 Kf5 c5 Rb8 c6 Kg5 b6 Rd8 Rd7 Re8 Ne3 Kf4 c7 Re4 c8=Q,B00,Nimzowitsch Defense,2,737637,369,3143,2025-01-31
blvRi2oE,true,1.493241104993E12,1.493242177192E12,105,outoftime,white,8+2,thegasmask,1374,lumago,1462,c4 Nc6 d4 e6 c5 g6 Nf3 Bg7 g3 Nge7 Bg2 d5 O-O O-O Bg5 f6 Bf4 e5 dxe5 fxe5 Bg5 Bg4 Bxe7 Qxe7 Qxd5+ Be6 Qe4 Qxc5 a3 Rad8 Ng5 Bd5 Qg4 Bxg2 Ne6 Qc2 Kxg2 Qxb2 Nxf8 Rxf8 Qe6+ Kh8 Nd2 Qxd2 Rad1 Qxe2 Qd7 Qe4+ f3 Qf5 Qxf5 gxf5 Rd7 e4 Rxc7 Bd4 fxe4 Kg8 exf5 Ne5 f6 Ng4 Rf4 Be5 f7+ Rxf7 Rfxf7 Bxc7 Rxc7 b5 Rxa7 Ne3+ Kf2 Nc4 Ra8+ Kg7 Ra7+ Kg8 g4 Nd6 h4 Nf7 h5 Nh6 g5 Nf5 g6 hxg6 hxg6 Kf8 Kf3 Ne7 Rb7 Nxg6 Rxb5 Ne7 a4 Nc6 Rc5 Nb8 a5 Ke7 Rc7+ Kd8 Rh7,A10,English Opening: Anglo-Lithuanian Variation,2,1072199,88,2836,2025-01-31
pgGxkOch,true,1.493240450684E12,1.493241086754E12,88,draw,draw,10+0,yuliliyn,1401,thegasmask,1373,f4 c5 e4 Nc6 Nf3 f6 c3 e5 Bc4 Nge7 d3 exf4 Bxf4 f5 O-O Na5 Ne5 Nxc4 Nxc4 Ng6 Nd6+ Bxd6 Bxd6 b6 exf5 Qf6 fxg6 Qxd6 gxh7 Bb7 Qh5+ Kd8 Qg5+ Kc7 Nd2 Rxh7 Ne4 Qxh2+ Kf2 Rf8+ Ke2 Rxf1 Rxf1 Qh5+ Qxh5 Rxh5 Rf7 Bxe4 dxe4 g5 e5 g4 e6 Re5+ Kd3 Rxe6 Rg7 Rd6+ Kc2 c4 Rxg4 b5 a4 a6 axb5 axb5 Rg8 Rd3 g4 d5 Rg7+ Kd8 Rb7 Rg3 Rxb5 Rxg4 Rxd5+ Kc7 Rd4 Rxd4 cxd4 Kd6 Kc3 Kd5 b4 cxb3 Kxb3 Kxd4,B21,Sicilian Defense: McDonnell Attack,3,636070,28,2774,2025-01-31
QU2MxgDc,true,1.493130421818E12,1.49313090749E12,41,resign,black,8+8,thegasmask,1383,kuramateca,1651,c4 e5 Nc3 Nf6 e4 c6 c5 Bxc5 Nf3 d5 exd5 Nxd5 Nxe5 Qe7 d4 Bb4 Bc4 Nxc3 Bd2 Nxd1 Bxb4 Qxb4+ Kxd1 Qxb2 Bxf7+ Ke7 Rc1 Qxd4+ Kc2 Bf5+ Nd3 Qxd3+ Kb2 Kxf7 Rhd1 Qe2+ Kc3 Na6 Rd2 Qe5+ Kb3,A22,English Opening: King's English Variation |  Two Knights Variation,4,485672,268,3034,2025-01-31
